ImageId,EncodedPixels
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,445 16 960 20 1477 24 1996 24 2513 26 3032 26 3549 30 4068 30 4585 32 5104 32 5623 32 6142 32 6661 30 7180 30 7699 30 8218 30 8737 30 9258 26 9777 26 10296 24 10817 22 11338 18 11857 16 12378 12 12899 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,69471 4 69988 8 70505 12 71023 14 71540 18 72059 18 72578 20 73097 20 73616 20 74135 20 74652 22 75171 22 75690 22 76209 22 76728 22 77247 22 77766 22 78285 22 78804 22 79323 22 79842 22 80361 22 80880 22 81401 20 81920 20 82439 18 82958 18 83477 18 83998 16 84517 14 85036 14 85555 14 86074 14 86595 10 87114 10 87635 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,44580 6 45097 10 45614 14 46131 16 46650 16 47167 20 47686 20 48205 20 48722 22 49241 22 49760 22 50279 20 50796 22 51315 22 51834 22 52353 22 52872 22 53389 24 53908 24 54427 22 54946 22 55465 22 55984 22 56503 20 57022 20 57541 20 58060 20 58579 18 59098 18 59617 18 60136 16 60656 15 61176 12 61696 9 62217 4
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,35265 5 35782 9 36301 12 36820 12 37337 16 37856 16 38375 16 38894 18 39414 17 39934 16 40453 16 40972 18 41491 18 42010 18 42529 18 43048 18 43567 18 44086 18 44605 18 45126 16 45645 16 46164 16 46683 16 47202 16 47723 14 48242 14 48761 14 49280 12 49801 10 50320 10 50841 6
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,79913 8 80430 12 80947 16 81464 18 81983 18 82500 22 83019 22 83536 24 84055 24 84572 26 85091 24 85610 24 86129 24 86646 26 87165 26 87684 24 88203 24 88722 24 89241 24 89760 22 90277 24 90796 24 91315 24 91834 22 92353 22 92874 20 93393 18 93912 18 94431 16 94952 12 95473 8
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,112609 4 113125 9 113644 11 114161 15 114680 16 115199 17 115718 18 116237 19 116754 22 117273 22 117792 22 118312 21 118832 20 119351 20 119870 20 120389 20 120908 20 121427 20 121946 20 122466 19 122986 18 123505 18 124024 18 124543 18 125064 16 125583 16 126102 16 126623 14 127142 14 127663 12 128182 12 128701 12 129220 12 129735 16 130250 20 130769 20 131288 18
a4816cc1fb76cb3c5e481186833fc0ae9cf426a1406a2607e974e65e9cddba4f,28025 2 28544 2 29063 2 29582 2 30101 2 30620 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,47230 4 47749 4 48268 6 48787 6 49306 6 49825 6 50344 8 50362 4 50863 8 50879 8 51382 8 51398 9 51901 8 51917 10 52420 8 52434 13 52939 10 52953 14 53458 10 53472 15 53977 30 54496 30 55015 31 55534 32 56053 32 56572 32 57091 32 57610 33 58129 34 58648 34 59167 34 59686 34 60205 34 60724 34 61243 34 61762 34 62281 34 62800 34 63319 34 63838 32 64357 32 64876 32 65395 32 65914 32 66433 32 66952 34 67471 34 67990 36 68509 36 69028 36 69547 38 70066 39 70585 40 71104 41 71623 42 72142 43 72661 43 73180 44 73699 45 74218 46 74737 47 74788 7 75256 60 75775 62 76294 63 76813 65 77332 65 77851 65 78370 65 78889 67 79408 67 79927 67 80446 67 80965 67 81484 67 82003 67 82522 67 83043 65 83562 65 84081 65 84602 63 85121 63 85640 63 86159 63 86680 61 87199 61 87718 61 88239 59 88758 59 89277 57 89798 55 90317 55 90836 55 91355 55 91876 53 92395 55 92914 55 93433 55 93954 55 94473 55 94992 57 95511 59 96032 59 96551 59 97071 60 97591 59 98110 61 98629 61 99149 60 99669 59 100188 61 100707 61 101226 62 101745 63 102265 63 102785 63 103304 63 103823 64 104342 65 104862 64 105382 64 105902 64 106423 62 106944 61 107465 60 107986 58 108507 57 109030 54 109550 54 110070 54 110590 54 111110 54 111630 55 112150 56 112669 58 113189 59 113709 58 114228 60 114748 59 115268 58 115788 59 116308 58 116827 58 117347 57 117867 58 118386 59 118906 58 119426 57 119945 58 120465 58 120985 57 121504 58 122023 59 122544 57 123063 58 123582 59 124101 59 124622 57 125141 58 125214 2 125662 57 125729 10 126183 57 126248 12 126702 57 126767 14 127223 57 127284 16 127742 79 128263 77 128782 77 129301 77 129820 77 130339 77 130860 75
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117814 2 118333 4 118852 4 119371 4 119890 4 120409 6 120928 6 121447 6 121966 6 122485 6 123004 8 123523 8 124042 8 124561 8 125080 8 125599 8 126118 8 126637 8 127156 8 127675 8 128194 8 128713 8 129232 6 129751 6 130270 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,24419 5 24934 11 25451 15 25969 16 26487 19 27004 21 27522 22 28040 23 28558 24 29076 25 29594 26 30113 26 30631 27 31149 28 31668 28 32187 28 32706 28 33225 28 33744 27 34263 26 34784 23 35303 22 35822 21 36341 19 36860 18 37381 15 37900 12 38421 8 38942 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,117326 7 117843 11 118361 13 118879 15 119397 17 119915 18 120433 20 120952 21 121471 21 121990 21 122509 22 123028 23 123547 23 124066 23 124585 23 125104 23 125623 23 126142 21 126661 21 127180 21 127701 19 128220 19 128739 19 129260 15 129779 15 130300 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,6277 7 6794 11 7312 14 7831 14 7861 2 8350 16 8376 8 8868 17 8893 12 9386 20 9412 14 9905 20 9931 14 10424 22 10450 16 10943 22 10967 18 11461 44 11979 46 12498 46 13017 46 13536 46 14055 46 14574 46 15093 46 15612 25 15640 18 16131 24 16160 18 16650 24 16680 18 17169 23 17199 18 17688 22 17718 18 18207 22 18238 17 18726 22 18758 16 19247 19 19277 16 19766 18 19796 16 20285 17 20315 16 20804 16 20835 16 21323 16 21355 16 21842 16 21874 16 22362 14 22393 15 22882 12 22913 13 23401 11 23433 12 23921 8 23953 10 24476 4
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28086 11 28603 15 29120 20 29637 22 30156 24 30673 26 31192 26 31709 28 32228 28 32747 28 33266 28 33785 26 34302 28 34821 28 35340 26 35859 26 36378 24 36897 24 37416 22 37935 22 38454 20 38973 20 39492 20 40011 18 40532 14 41051 14 41572 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,45746 10 46263 16 46780 20 47299 22 47816 26 48335 26 48852 28 49371 28 49890 28 50409 28 50928 28 51447 28 51966 28 52485 28 53004 26 53523 26 54042 26 54561 24 55082 20 55603 16 56124 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,62890 8 63406 13 63924 15 64442 17 64960 19 65478 20 65996 21 66514 24 67033 24 67552 24 68071 24 68589 25 69107 26 69626 28 70145 28 70664 28 71183 28 71702 28 72221 28 72740 28 73259 28 73778 28 74299 26 74818 25 75337 24 75856 24 76375 24 76896 22 77415 21 77934 20 78455 18 78974 18 79493 17 80014 14 80533 13 81054 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,84 10 603 10 1122 12 1641 10 2160 10 2681 8 3200 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,93030 4 93545 10 94062 14 94580 17 95098 18 95617 20 96136 20 96654 21 97172 24 97691 24 98210 24 98729 26 99250 24 99769 24 100288 24 100807 24 101326 24 101845 24 102364 26 102885 23 103404 22 103923 22 104444 20 104965 18 105484 18 106005 15 106527 10 107048 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20908 8 21425 13 21942 16 22460 19 22978 21 23481 8 23496 23 23999 11 24015 24 24516 15 24534 24 25035 43 25552 46 26071 46 26590 46 27109 46 27628 46 28147 46 28666 46 29185 48 29704 48 30223 48 30742 48 31261 48 31781 46 32301 44 32820 44 33339 44 33859 21 33884 18 34379 20 34403 16 34898 20 34924 14 35418 19 35443 12 35938 18 35964 8 36459 16 36978 16 37499 14 38018 14 38539 10 39060 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,49963 4 50478 10 50995 14 51512 18 52029 20 52547 21 53065 22 53584 22 54102 25 54620 26 55139 24 55657 25 56175 26 56694 26 57213 26 57731 27 58249 27 58768 26 59287 26 59806 25 60325 24 60844 24 61363 23 61882 22 62401 22 62920 22 63439 22 63960 19 64479 18 64998 17 65518 15 66038 13 66558 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,127 24 646 26 1165 26 1684 26 2203 26 2724 24 3243 24 3762 24 4281 24 4802 22 5321 20 5840 20 6361 18 6880 18 7401 14 7920 14 8441 12 8960 10 9483 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,111727 12 112244 20 112761 24 113278 29 113796 32 114315 32 114832 36 115351 36 115870 36 116389 36 116908 38 117427 37 117946 38 118465 37 118984 36 119503 36 120022 36 120541 36 121061 34 121581 32 122102 28 122625 22
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,80629 3 81146 9 81663 12 82180 15 82698 17 83217 19 83734 21 84253 21 84772 21 85291 23 85810 23 86327 25 86846 25 87365 25 87884 25 88401 27 88914 33 89429 37 89946 39 90463 41 90980 43 91499 41 92016 43 92535 42 93054 41 93571 42 94090 40 94609 38 95128 37 95647 37 96166 37 96685 36 97206 32 97725 32 98244 32 98763 32 99282 32 99803 28 100323 27 100843 26 101363 25 101883 22 102403 19 102924 17 103445 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,165 18 682 22 1201 22 1722 20 2241 21 2760 23 3279 23 3798 23 4317 25 4838 23 5357 25 5876 25 6395 25 6916 23 7435 23 7954 23 8475 21 8994 21 9513 21 10033 20 10553 19 11073 18 11593 16 12113 14 12634 11 13155 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,57788 13 58305 17 58824 19 59341 21 59860 23 60379 23 60896 25 61415 25 61934 27 62453 27 62972 27 63491 27 64010 27 64529 26 65048 25 65567 24 66086 23 66605 22 67125 18 67647 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,89476 8 89993 12 90510 16 91029 16 91546 20 92065 20 92584 22 93103 22 93622 24 94141 24 94658 28 95177 28 95698 26 96217 28 96736 28 97255 28 97774 28 98293 28 98812 28 99333 26 99852 26 100371 26 100892 24 101411 24 101932 22 102451 22 102970 22 103491 20 104010 18 104531 15 105053 11 105574 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,34993 8 35510 12 36027 16 36546 16 37063 18 37582 20 38101 20 38620 20 39139 20 39656 24 40175 24 40694 24 41213 24 41732 24 42249 26 42768 24 43287 24 43806 24 44325 24 44844 24 45363 24 45882 22 46403 20 46922 18 47441 16 47962 14 48485 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,63018 6 63534 11 64052 13 64570 15 65088 17 65606 18 66125 18 66644 19 67163 20 67682 20 68201 20 68720 20 69239 20 69758 20 70277 20 70796 20 71315 20 71834 20 72353 20 72872 20 73391 20 73910 20 74429 20 74948 20 75467 20 75986 20 76505 20 77024 20 77543 20 78062 18 78581 18 79100 18 79619 18 80140 16 80659 16 81178 14 81697 14 82218 12 82737 10 83258 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,224 30 743 32 1262 32 1781 32 2300 32 2819 32 3338 32 3857 32 4376 32 4895 32 5416 30 5935 30 6454 30 6973 30 7494 28 8013 28 8532 28 9051 26 9570 26 10091 24 10610 24 11129 22 11648 22 12169 20 12688 18 13208 17 13728 14 14248 11 14769 7 15292 1
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,113916 5 114433 9 114950 12 115467 15 115984 18 116502 19 117020 20 117538 21 118056 23 118574 25 119092 26 119609 28 120127 29 120644 31 121163 31 121680 33 122199 33 122718 34 123237 36 123756 38 124275 43 124792 45 125313 45 125832 47 126351 47 126870 49 127389 49 127908 49 128429 49 128948 49 129467 49 129988 47 130519 35 131040 33
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,28269 7 28786 11 29304 16 29822 19 30340 20 30859 22 31378 24 31897 25 32416 25 32935 26 33456 25 33975 25 34494 25 35013 25 35532 26 36051 27 36570 27 37089 27 37610 23 38129 23 38648 23 39167 23 39688 21 40207 19 40726 19 41247 15 41768 11 42291 2
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,84328 8 84845 12 85362 19 85879 21 86398 23 86917 25 87434 27 87953 29 88472 29 88991 29 89510 31 90029 31 90550 29 91069 29 91588 29 92107 29 92628 27 93147 25 93666 25 94187 23 94707 21 95228 18 95749 15 96270 11 96793 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,53200 15 53717 19 54234 23 54751 27 55270 29 55789 29 56306 33 56825 33 57344 35 57863 35 58380 37 58899 39 59418 39 59938 38 60458 37 60977 37 61496 37 62016 36 62536 34 63055 33 63575 32 64095 30 64615 28 65136 25 65658 20 66181 14
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,23651 4 24164 14 24681 18 25198 21 25716 23 26233 26 26752 28 27271 28 27788 30 28307 30 28826 30 29345 30 29864 30 30381 32 30900 32 31419 32 31938 32 32457 32 32976 32 33495 32 34014 30 34535 28 35054 28 35573 26 36092 26 36613 22 37132 22 37653 18 38172 16 38693 12 39214 6
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,79177 10 79694 14 80213 16 80730 20 81249 22 81768 22 82287 24 82804 26 83323 28 83842 28 84363 26 84882 28 85401 28 85920 28 86439 28 86960 26 87479 26 87998 26 88519 24 89038 24 89559 20 90080 16 90601 12
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,112931 7 113448 11 113965 15 114483 16 115001 19 115519 20 116037 23 116555 24 117074 26 117593 26 118112 28 118631 28 119150 28 119669 30 120188 30 120707 30 121226 30 121747 28 122266 28 122785 28 123304 28 123825 26 124346 24 124865 24 125388 20 125909 17 126430 14 126949 12 127468 10 127987 6 128504 10 129021 14 129540 16 130057 18 130576 18 131097 16
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,846 15 1363 21 1880 23 2399 25 2916 27 3435 29 3954 29 4471 31 4990 31 5509 31 6028 31 6547 31 7066 31 7585 31 8105 30 8625 28 9145 26 9666 24 10186 22 10705 20 11224 19 11743 19 12260 23 12779 23 13296 25 13815 27 14334 27 14851 31 15370 31 15889 31 16408 31 16927 31 17446 31 17965 31 18484 31 19003 31 19522 31 20041 31 20560 31 21080 29 21600 27 22119 27 22639 26 23159 24 23680 21 24199 19 24720 17 25241 11 25764 5
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,70922 9 71437 15 71954 19 72471 23 72989 25 73507 26 74025 28 74543 30 75061 31 75579 32 76097 33 76616 33 77134 34 77652 35 78171 35 78690 35 79209 35 79727 36 80245 37 80764 35 81283 35 81802 35 82321 33 82840 33 83359 33 83880 29 84399 27 84918 27 85437 25 85958 21 86477 19 86998 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,100504 13 101022 16 101540 19 102057 21 102576 23 103093 25 103612 25 104131 27 104650 27 105169 27 105688 27 106207 27 106726 27 107245 27 107764 27 108281 29 108800 29 109319 28 109839 26 110359 25 110878 25 111397 25 111916 25 112435 24 112956 21 113475 19 113996 17 114516 14 115038 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,40824 12 41341 18 41858 22 42377 24 42894 28 43413 28 43932 28 44450 31 44967 33 45486 33 46005 33 46524 33 47043 33 47562 33 48081 33 48600 31 49119 31 49639 30 50160 26 50679 24 51200 20 51723 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,125443 8 125960 12 126479 12 126996 16 127515 16 128034 16 128553 16 129070 18 129589 18 130106 20 130625 20 131146 18
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,10245 3 10760 11 11275 16 11794 16 12311 19 12830 20 13347 22 13866 22 14383 24 14902 24 15420 25 15938 26 16457 26 16975 27 17493 28 18012 28 18531 28 19050 28 19569 26 20088 26 20607 26 21126 25 21645 24 22164 24 22683 23 23203 21 23723 19 24243 17 24763 13 25285 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,99505 7 100022 10 100541 11 101058 14 101577 14 102096 15 102613 18 103132 19 103651 20 104170 20 104689 20 105208 20 105726 21 106244 22 106763 22 107282 21 107801 20 108320 20 108839 20 109357 21 109875 21 110394 20 110913 20 111432 20 111951 20 112470 20 112989 20 113508 19 114027 18 114546 18 115065 17 115585 14 116106 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,90179 10 90696 15 91215 17 91734 18 92253 19 92770 23 93289 23 93808 23 94327 25 94846 25 95365 25 95884 25 96403 25 96922 25 97443 23 97962 23 98481 23 99000 23 99519 22 100038 21 100558 20 101078 19 101597 18 102117 15 102637 14 103157 11 103678 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,398 23 917 23 1434 27 1953 27 2472 27 2993 25 3512 25 4029 27 4550 25 5069 25 5589 24 6109 21 6629 20 7150 17 7671 14 8192 11
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,46606 6 47120 15 47635 21 48152 23 48671 25 49188 27 49707 29 50224 31 50743 33 51262 33 51781 33 52300 33 52819 33 53338 33 53857 33 54376 33 54895 33 55415 31 55935 29 56455 27 56975 25 57495 23 58018 17 58545 3
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,114078 5 114595 9 115112 12 115629 14 116148 14 116667 14 117186 15 117703 18 118221 17 118740 17 119258 18 119776 19 120295 19 120814 19 121333 19 121851 20 122369 21 122888 21 123407 19 123925 20 124443 21 124962 21 125481 21 126000 19 126519 19 127038 19 127557 19 128076 17 128595 17 129114 15 129633 15 130152 13 130671 11 131192 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,20661 6 21176 13 21694 15 22212 17 22730 19 23247 22 23766 22 24285 22 24804 22 25321 25 25839 27 26358 26 26877 25 27395 26 27913 27 28432 27 28951 27 29470 27 29989 27 30508 27 31027 27 31546 25 32065 25 32584 25 33103 23 33622 23 34141 23 34660 21 35181 17 35702 13 36223 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,66365 2 66868 22 67385 28 67902 31 68420 33 68939 34 69458 36 69977 36 70496 36 71015 36 71534 36 72053 36 72572 36 73091 35 73611 33 74132 31 74653 28 75174 24 75700 13
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,109953 12 110471 15 110989 18 111507 21 112025 23 112543 25 113062 26 113581 26 114100 28 114619 28 115139 27 115659 26 116178 26 116697 26 117217 25 117737 24 118258 22 118777 22 119298 22 119819 20 120338 20 120859 18 121380 15 121899 14 122422 10 122943 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,81952 12 82469 18 82986 22 83505 24 84024 25 84541 29 85060 31 85579 33 86098 35 86617 35 87136 37 87655 37 88176 35 88695 37 89216 35 89735 35 90256 35 90775 35 91296 33 91817 31 92336 31 92855 29 93372 31 93891 31 94408 31 94927 29 95428 4 95442 29 95945 45 96462 46 96981 45 97500 45 98019 45 98538 45 99059 43 99578 43 100099 40 100618 39 101142 33 101663 30 102184 27 102707 21 103230 15
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,449 22 968 22 1487 24 2006 24 2525 24 3044 24 3563 24 4082 24 4601 24 5120 22 5639 22 6160 20 6679 20 7198 18 7719 16 8238 14 8759 12 9280 8
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,25899 13 26416 17 26933 21 27451 24 27480 9 27969 41 28487 43 29005 45 29523 47 30042 47 30560 49 31078 51 31597 51 32116 51 32635 51 33152 53 33671 53 34190 53 34709 53 35228 53 35747 53 36266 53 36785 53 37304 53 37823 53 38342 53 38863 51 39382 49 39901 49 40422 47 40941 14 40959 27 41462 10 41480 25 41983 6 41999 23 42520 19 43044 10
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,52394 6 52912 9 53430 10 53949 12 54468 12 54987 12 55506 12 56025 12 56544 14 57065 12 57584 12 58103 12 58622 12 59141 12 59660 12 60179 12 60698 12 61217 12 61736 12 62257 10 62776 11 63295 12 63814 11 64333 10 64852 10 65372 9 65892 7
0999dab07b11bc85fb8464fc36c947fbd8b5d6ec49817361cb780659ca805eac,502 14 1021 14 1540 14 2061 12 2582 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,12055 2 12578 6 13101 8 13625 8 14149 8 14673 8 15197 8 15721 8 16245 7 16769 5 17293 4
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,21485 6 22009 8 22533 8 23057 8 23581 8 24105 8 24629 9 25153 10 25677 10 26201 10 26725 10 27249 10 27773 12 28297 11 28821 10 29347 8 29873 4
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,93800 6 94323 8 94845 10 95369 12 95893 13 96417 14 96941 14 97465 14 97989 14 98513 14 99037 14 99561 14 100085 14 100609 14 101133 12 101657 12 102181 12 102705 12 103229 12 103753 12 104277 12 104801 10 105325 10 105849 9 106373 8 106897 4
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,162966 3 163489 4 164013 4 164537 4 165061 4 165585 4 166109 4 166633 4 167157 3 167681 2
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,122623 8 123145 12 123669 12 124193 13 124715 16 125239 16 125763 17 126287 18 126811 18 127335 18 127860 17 128385 16 128909 16 129434 15 129960 13 130485 12 131011 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,176597 10 177121 10 177645 11 178167 14 178691 14 179214 15 179737 16 180261 16 180785 16 181309 16 181833 16
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,70759 9 71281 13 71804 15 72327 17 72851 19 73375 19 73898 21 74421 23 74945 23 75469 23 75994 22 76520 20 77045 19 77573 13 78098 11
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,81238 7 81760 11 82283 13 82805 17 83329 17 83853 17 84377 17 84901 17 85425 18 85949 19 86473 19 86997 19 87521 19 88045 18 88570 16 89095 15 89619 13 90144 11 90670 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,22569 2 23091 5 23614 8 24136 12 24660 12 25183 13 25698 22 26220 24 26743 25 27267 25 27791 25 28314 26 28837 27 29361 27 29885 27 30409 26 30933 25 31457 13 31472 10 31981 11 31996 10 32506 10 32521 8 33032 7 33046 6 33557 3
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,113735 6 114257 9 114780 12 115302 14 115825 15 116349 15 116873 17 117397 17 117921 17 118443 19 118967 19 119491 19 120015 19 120539 19 121063 19 121587 18 122112 16 122637 15 123161 13 123686 12 124212 9 124738 6
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,140460 4 140980 9 141503 12 142025 15 142549 15 143072 16 143595 17 144119 17 144643 17 145167 17 145691 17 146215 17 146739 17 147263 17 147787 16 148311 15 148835 15 149361 12 149886 9 150412 6
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,97492 7 98016 9 98539 11 99062 12 99586 13 100110 14 100634 14 101158 14 101680 16 102204 16 102728 16 103252 16 103776 16 104300 16 104824 16 105348 16 105872 15 106396 14 106921 13 107446 12 107970 11 108498 4
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,36188 3 36711 5 37231 11 37754 12 38278 13 38802 14 39326 14 39850 14 40374 15 40898 16 41422 18 41946 20 42470 20 42994 20 43520 18 44044 18 44568 19 45092 20 45618 18 46143 17 46668 16 47194 14 47720 12 48244 12 48768 12 49292 12 49814 14 50338 14 50862 14 51386 14 51910 14 52434 14 52958 14 53482 14 54004 16 54528 16 55052 16 55576 16 56100 16 56624 16 57148 16 57672 14 58195 15 58718 16 59242 16 59766 14 60290 13 60814 12 61338 12 61863 9 62388 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,156706 8 157228 11 157751 13 158274 14 158798 14 159322 15 159846 16 160370 16 160894 16 161418 16 161942 16 162466 16 162990 14 163514 14 164038 14 164562 14 165087 13 165612 12 166136 12 166661 9 167186 7 167710 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,38 16 562 16 1085 17 1608 18 2132 18 2656 17 3179 17 3702 18 4226 16 4750 16 5274 16 5800 12 6324 10 6849 8
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,82832 8 83354 12 83878 12 84401 13 84924 14 85448 16 85972 17 86496 19 87020 22 87544 22 88068 23 88592 24 89114 26 89638 26 90162 26 90686 26 91210 24 91734 24 92258 24 92782 22 93308 20 93839 8 94364 6
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,148336 12 148858 16 149382 17 149906 19 150428 22 150952 24 151476 25 152000 26 152524 26 153048 26 153573 25 154098 24 154622 24 155147 23 155673 21 156198 18 156724 16 157251 13 157777 11
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,177163 8 177686 11 178208 14 178732 14 179257 13 179782 10 180308 6
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,57172 8 57694 10 58218 10 58742 10 59266 10 59789 11 60311 13 60834 12 61358 12 61882 11 62406 10 62930 8 63454 8 63978 7 64503 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,139445 7 139968 9 140490 11 141014 12 141538 13 142062 13 142584 15 143108 15 143632 15 144156 15 144680 15 145206 13 145730 13 146254 13 146780 11 147306 7 147831 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,60852 9 61375 10 61898 12 62422 13 62946 13 63469 14 63992 15 64516 15 65040 15 65563 16 66086 17 66610 17 67134 17 67658 17 68181 17 68704 17 69228 17 69752 17 70276 16 70801 14 71326 13 71850 11 72374 11 72899 10 73424 7
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,63 9 586 11 1111 10 1637 8 2162 5
1d9eacb3161f1e2b45550389ecf7c535c7199c6b44b1c6a46303f7b965e508f1,164603 5 165126 8 165650 9 166174 9 166698 7 167224 3 167749 1
